"Date","TemperatureCMax","TemperatureCMin","TemperatureCAvg","TdAvgC","HrAvg","WindkmhDir","WindkmhInt","WindkmhGust","PresslevHp","Precmm","TotClOct","lowClOct","VisKm","station_ID"
"05/12/2021","17.1","6.9","13.0","10.5","85.5","W","5.3","32.4","1009.4","1.2","7.3","7.9","17.6","06260"
"05/11/2021","19.4","10.0","14.8","10.2","75.5","SW","10.4","46.8","1006.6","1.4","7.5","7.0","32.6","06260"
"05/10/2021","24.9","13.5","19.2","13.2","68.9","S","14.4","50.4","999.6","1.4","7.7","7.5","37.7","06260"
"05/09/2021","16.3","6.6","12.5","8.6","76.4","SSE","15.0","39.6","1007.7","2.4","6.8","6.8","34.4","06260"
"05/08/2021","11.8","0.7","6.7","2.1","74.6","WSW","10.2","36.0","1016.4","0.0","3.4","4.4","27.0","06260"
"05/07/2021","10.4","0.8","5.6","2.7","82.8","W","7.1","25.2","1007.0","5.5","6.4","6.7","27.3","06260"
"05/06/2021","10.8","2.6","6.7","2.5","76.5","W","14.4","61.2","1007.1","2.3","6.8","6.2","22.0","06260"
"05/05/2021","10.8","5.2","8.2","4.4","77.6","WSW","24.2","75.6","998.0","6.8","7.7","6.1","25.8","06260"
"05/04/2021","13.9","6.2","11.0","3.7","61.9","SSW","23.0","68.4","1008.0","2.5","8.0","7.6","27.6","06260"
"05/03/2021","11.0","1.1","6.7","1.7","71.9","WNW","11.7","39.6","1019.8","0.0","5.0","6.7","36.3","06260"
"05/02/2021","12.7","2.1","7.6","2.8","73.2","WNW","10.4","32.4","1014.9","0.0","2.8","3.8","31.5","06260"
"05/01/2021","10.3","1.9","7.1","5.2","88.4","WNW","7.1","25.2","1013.6","3.1","6.2","6.5","13.4","06260"
"05/01/2021","10.3","1.9","7.1","5.2","88.4","WNW","7.1","25.2","1013.6","3.1","6.2","6.5","13.4","06260"
"04/30/2021","8.8","6.5","7.4","5.2","86.1","WNW","12.6","50.4","1008.4","8.4","8.0","7.2","12.5","06260"
"04/29/2021","17.8","5.7","11.4","2.5","56.4","NNE","14.1","43.2","1003.2","2.2","7.3","7.2","29.9","06260"
"04/28/2021","15.7","3.8","9.7","-1.9","45.2","ENE","12.5","36.0","1008.8","0.0","1.3","5.3","39.5","06260"
"04/27/2021","12.5","1.0","7.2","0.2","62.6","NNE","12.8","36.0","1017.4","0.0","2.5","5.5","38.8","06260"
"04/26/2021","10.9","1.8","6.4","0.5","67.3","NNE","13.2","32.4","1026.4","0.0","3.2","6.9","33.8","06260"
"04/25/2021","13.5","3.6","8.3","0.8","60.2","NNE","13.4","39.6","1028.1","0.0","6.5","7.8","34.7","06260"
"04/24/2021","13.5","0.4","7.5","2.0","70.3","N","10.5","28.8","1029.4","0.0","4.5","6.4","26.2","06260"
"04/23/2021","11.8","-1.7","5.7","0.4","72.6","NNW","10.4","32.4","1028.0","0.0","4.5","5.6","21.2","06260"
"04/22/2021","12.7","2.7","7.9","2.3","68.3","N","14.1","43.2","1022.0","0.0","4.8","6.1","21.1","06260"
"04/21/2021","17.5","3.5","11.0","5.1","70.1","NNW","6.6","21.6","1017.3","0.0","3.9","7.2","15.4","06260"
"04/20/2021","14.6","2.7","8.6","5.8","84.0","E","6.2","28.8","1019.5","0.0","5.0","5.6","17.5","06260"
"04/19/2021","15.6","3.9","9.2","4.6","75.2","NNW","8.7","25.2","1022.2","0.0","2.3","4.6","22.0","06260"
"04/18/2021","12.1","-0.2","6.9","1.6","71.6","N","10.8","32.4","1025.2","0.0","2.6","4.2","24.4","06260"
"04/17/2021","12.5","-0.1","6.9","0.4","64.6","N","12.6","36.0","1028.4","0.0","0.9","3.1","36.4","06260"
"04/16/2021","9.7","-1.9","4.8","-0.8","69.0","NNE","10.1","32.4","1030.7","0.0","4.8","6.0","37.2","06260"
"04/15/2021","9.6","0.0","4.6","0.1","74.5","N","9.0","39.6","1031.2","2.3","6.2","6.1","29.0","06260"
"04/14/2021","9.6","-0.6","4.3","-1.7","68.5","NW","6.9","39.6","1032.3","0.0","6.3","6.9","36.1","06260"
"04/13/2021","8.3","-2.2","3.2","-0.5","78.6","W","11.0","39.6","1029.1","0.6","2.8","4.3","30.6","06260"
"04/12/2021","7.9","-0.6","3.6","-0.2","77.9","NNW","11.1","36.0","1018.7","0.0","4.2","5.3","39.5","06260"
"04/11/2021","7.6","2.2","4.6","2.6","87.6","NNE","18.5","39.6","1011.4","12.7","8.0","7.4","15.1","06260"
"04/10/2021","12.4","4.8","7.8","3.5","75.3","WNW","12.8","32.4","1013.2","0.0","7.7","7.3","27.8","06260"
"04/09/2021","9.2","2.8","6.0","-0.9","60.9","SW","16.2","39.6","1018.8","0.0","7.8","7.8","30.1","06260"
"04/08/2021","7.2","0.8","3.6","0.2","78.4","WNW","14.4","57.6","1019.9","3.3","7.0","5.9","26.8","06260"
"04/07/2021","5.7","0.4","2.2","-1.1","79.1","WNW","15.3","54.0","1012.7","9.6","6.6","5.2","26.2","06260"
"04/06/2021","5.3","0.5","3.1","-1.6","72.9","NW","21.6","64.8","1012.4","2.2","6.3","5.2","21.5","06260"
"04/05/2021","9.6","4.8","6.6","2.4","74.9","WSW","14.4","57.6","1017.6","0.2","7.2","7.3","22.4","06260"
"04/04/2021","10.8","5.1","7.1","1.3","66.6","N","14.4","43.2","1028.4","0.0","7.5","7.5","19.6","06260"
"04/03/2021","7.6","1.1","6.1","1.9","73.8","NNW","14.9","39.6","1027.1","0.0","7.2","7.6","22.0","06260"
"04/02/2021","13.1","0.1","7.8","3.6","77.8","NNE","14.1","36.0","1025.0","0.0","1.2","2.6","20.6","06260"
"04/01/2021","23.8","4.7","15.0","6.7","59.8","SW","6.2","21.6","1020.4","0.0","4.5","7.1","16.5","06260"
"03/31/2021","21.3","2.7","11.3","4.6","68.5","SE","6.8","21.6","1027.2","0.0","1.6","4.8","16.1","06260"
"04/01/2021","23.8","4.7","15.0","6.7","59.8","SW","6.2","21.6","1020.4","0.0","4.5","7.1","16.5","06260"
"03/31/2021","21.3","2.7","11.3","4.6","68.5","SE","6.8","21.6","1027.2","0.0","1.6","4.8","16.1","06260"
"03/30/2021","18.8","1.7","10.9","4.0","66.5","SW","13.7","39.6","1029.0","0.0","3.7","5.5","30.0","06260"
"03/29/2021","12.9","7.2","10.1","4.9","69.9","SW","21.0","54.0","1025.0","0.0","7.4","7.7","29.9","06260"
"03/28/2021","9.4","5.5","7.2","1.7","68.4","WSW","17.1","54.0","1022.8","0.4","6.8","6.7","24.2","06260"
"03/27/2021","14.0","4.7","9.4","4.1","70.9","SSW","20.1","54.0","1012.9","2.7","5.4","5.4","29.3","06260"
"03/26/2021","13.1","5.4","8.7","3.9","73.4","SSW","12.9","39.6","1018.9","0.1","5.2","5.8","23.7","06260"
"03/25/2021","14.4","1.0","7.4","4.1","80.6","SW","8.7","36.0","1020.7","0.0","6.5","6.8","7.3","06260"
"03/24/2021","10.2","-0.3","5.6","3.3","86.9","SW","9.5","28.8","1024.1","0.0","5.0","6.2","5.7","06260"
"03/23/2021","8.3","1.7","6.0","2.3","77.9","WNW","7.4","25.2","1025.6","0.0","7.7","7.6","33.7","06260"
"03/22/2021","7.4","1.0","5.6","1.8","78.2","NNW","13.7","50.4","1024.9","0.0","8.0","7.7","13.9","06260"
"03/21/2021","8.8","-1.2","5.6","2.7","81.4","W","8.9","32.4","1027.0","0.3","7.0","6.9","25.0","06260"
"03/20/2021","9.5","-2.2","4.2","-0.2","75.2","NNE","13.1","39.6","1028.2","0.0","2.3","3.2","30.0","06260"
"03/19/2021","8.6","0.4","4.6","2.0","83.7","N","10.2","32.4","1022.9","0.1","5.3","6.0","25.8","06260"
"03/18/2021","8.0","-0.5","4.1","1.6","85.3","N","11.9","39.6","1027.4","0.5","7.5","6.6","25.9","06260"
"03/17/2021","7.6","3.7","5.3","3.7","89.7","NW","8.1","25.2","1024.5","5.2","7.9","7.0","18.8","06260"
"03/16/2021","8.6","5.5","6.6","3.4","79.8","NW","15.8","46.8","1018.5","1.6","7.8","6.7","16.5","06260"
"03/15/2021","8.8","5.0","6.6","3.8","82.3","W","13.1","43.2","1010.1","3.1","7.8","6.8","20.7","06260"
"03/14/2021","8.9","3.5","6.7","2.2","73.7","WSW","23.1","79.3","996.4","4.3","7.7","6.9","24.7","06260"
"03/13/2021","8.5","5.2","7.2","4.0","80.0","SW","27.9","82.9","999.4","6.6","7.5","7.0","18.6","06260"
"03/12/2021","12.0","5.2","8.9","3.9","71.8","WSW","28.8","100.9","998.3","0.2","7.5","7.1","20.5","06260"
"03/11/2021","9.8","3.5","7.1","4.5","82.9","SSW","24.2","64.8","1006.6","4.9","8.0","7.6","9.2","06260"
"03/10/2021","7.0","-0.6","4.5","2.5","87.6","W","7.8","25.2","1017.9","0.0","7.1","7.1","20.8","06260"
"03/09/2021","8.8","3.8","5.5","1.8","78.0","WSW","11.6","32.4","1020.9","4.7","8.0","7.9","11.2","06260"
"03/08/2021","5.6","-2.0","3.0","-1.2","74.1","WNW","6.3","21.6","1024.7","0.0","7.7","8.0","16.6","06260"
"03/07/2021","7.0","-5.2","0.8","-2.6","79.7","NE","6.5","36.0","1031.8","0.0","4.0","6.8","27.7","06260"
"03/06/2021","6.6","-5.3","0.6","-3.9","75.5","NNE","8.5","36.0","1032.5","0.0","0.9","4.2","26.7","06260"
"03/05/2021","5.8","-1.2","3.6","0.6","81.7","N","11.3","32.4","1023.1","0.0","6.3","7.0","19.3","06260"
"03/04/2021","9.9","0.8","5.1","3.8","90.8","NNW","7.4","18.0","1025.9","0.0","7.0","7.3","4.1","06260"
"03/03/2021","14.5","0.0","5.9","2.5","81.1","SE","7.1","25.2","1029.4","0.0","0.6","7.5","12.7","06260"
"03/02/2021","11.0","0.1","5.0","2.5","85.0","E","11.0","25.2","1032.7","0.0","1.9","7.5","10.5","06260"
"03/01/2021","10.6","-0.7","5.0","3.4","89.2","NE","9.8","25.2","1036.4","0.0","3.5","7.5","14.8","06260"
"03/01/2021","10.6","-0.7","5.0","3.4","89.2","NE","9.8","25.2","1036.4","0.0","3.5","7.5","14.8","06260"
"02/28/2021","9.8","-1.5","3.5","1.9","90.2","N","4.7","14.4","1040.5","0.0","5.3","6.7","10.0","06260"
"02/27/2021","10.6","-0.4","5.5","2.4","82.6","NW","8.4","32.4","1037.0","0.0","3.0","5.9","13.7","06260"
"02/26/2021","16.5","6.1","10.5","6.5","77.2","W","9.2","25.2","1028.7","0.0","7.2","7.2","18.9","06260"
"02/25/2021","18.7","8.6","13.5","8.0","70.0","S","14.3","36.0","1026.1","0.0","5.1","6.5","21.2","06260"
"02/24/2021","17.8","8.9","13.7","8.7","71.8","SSW","17.0","43.2","1028.0","0.0","7.6","7.6","27.5","06260"
"02/23/2021","16.2","8.4","12.4","5.8","64.2","S","11.6","32.4","1021.0","0.0","4.4","5.5","27.1","06260"
"02/22/2021","16.9","7.7","10.8","5.2","68.9","SSE","12.0","25.2","1013.4","0.0","3.0","6.6","35.3","06260"
"02/21/2021","15.9","7.5","11.5","6.6","72.3","SSE","16.5","39.6","1010.9","0.0","7.6","7.6","28.8","06260"
"02/20/2021","10.5","3.5","8.0","5.0","80.4","SSE","14.3","36.0","1013.7","0.0","7.7","7.6","33.5","06260"
"02/19/2021","11.4","3.5","7.3","4.8","84.9","S","17.6","46.8","1008.9","6.1","5.2","6.8","21.1","06260"
"02/18/2021","11.5","6.4","9.5","6.4","80.8","S","16.8","39.6","1014.3","0.0","8.0","7.8","21.1","06260"
"02/17/2021","11.0","4.4","7.9","5.7","85.7","SSW","16.1","39.6","1011.7","1.3","8.0","7.5","19.8","06260"
"02/16/2021","5.1","1.4","3.6","2.7","92.9","S","14.9","32.4","1020.5","4.3","8.0","7.8","7.0","06260"
"02/15/2021","3.0","-5.1","0.7","-8.1","51.4","SE","20.3","39.6","1030.9","0.5","7.7","7.7","41.0","06260"
"02/14/2021","-0.6","-10.4","-4.5","-10.5","62.5","ESE","14.4","28.8","1039.0","0.0","3.9","7.8","39.9","06260"
"02/13/2021","-2.9","-10.0","-5.7","-9.7","73.7","ENE","18.2","39.6","1036.9","0.0","0.5","2.2","34.8","06260"
"02/12/2021","0.0","-10.9","-5.7","-9.3","77.7","ENE","6.9","21.6","1031.8","0.0","0.3","---","22.0","06260"
"02/11/2021","-0.6","-7.3","-3.6","-6.6","79.9","NNE","8.0","28.8","1020.4","0.0","6.5","6.7","35.8","06260"
"02/10/2021","-1.0","-6.8","-4.1","-7.1","79.1","NE","11.3","32.4","1009.5","0.0","5.2","5.9","33.0","06260"
"02/09/2021","-4.9","-7.6","-6.1","-8.5","83.4","NE","12.8","43.2","1004.4","0.5","7.9","6.8","13.2","06260"
"02/08/2021","-3.5","-5.3","-4.7","-7.8","79.2","ENE","26.9","61.2","1001.5","2.0","8.0","7.3","13.7","06260"
"02/07/2021","4.7","-3.6","0.7","-0.9","90.2","ENE","26.4","64.8","1006.6","6.0","8.0","7.5","4.6","06260"
"02/06/2021","9.2","4.5","6.9","6.1","95.0","E","7.7","25.2","1011.1","1.4","8.0","7.6","5.8","06260"
"02/05/2021","8.4","5.2","6.3","5.0","91.0","SE","11.0","21.6","1012.3","0.9","7.9","7.9","8.9","06260"
"02/04/2021","9.4","5.2","8.0","6.7","92.3","SW","10.8","32.4","999.5","11.0","7.5","7.2","12.2","06260"
"02/03/2021","9.8","1.4","6.8","6.3","94.8","S","14.1","39.6","997.2","9.3","7.7","6.8","6.3","06260"
"02/02/2021","2.2","0.3","1.2","0.3","93.8","N","6.6","21.6","998.5","0.0","8.0","7.9","4.2","06260"
"02/01/2021","2.4","-5.1","-0.6","-3.1","82.4","E","14.3","28.8","997.7","0.2","7.8","7.8","17.2","06260"
"01/31/2021","2.2","-4.9","-0.7","-3.4","82.7","ENE","17.4","43.2","1003.4","0.0","6.0","7.2","22.9","06260"
"01/30/2021","10.1","-0.6","6.0","3.1","83.1","WNW","19.8","57.6","997.6","4.6","7.9","7.3","25.8","06260"
"01/29/2021","8.8","4.0","5.4","5.0","97.3","ESE","12.2","39.6","999.0","15.3","---","7.8","7.3","06260"
"02/01/2021","2.4","-5.1","-0.6","-3.1","82.4","E","14.3","28.8","997.7","0.2","7.8","7.8","17.2","06260"
"01/31/2021","2.2","-4.9","-0.7","-3.4","82.7","ENE","17.4","43.2","1003.4","0.0","6.0","7.2","22.9","06260"
"01/30/2021","10.1","-0.6","6.0","3.1","83.1","WNW","19.8","57.6","997.6","4.6","7.9","7.3","25.8","06260"
"01/29/2021","8.8","4.0","5.4","5.0","97.3","ESE","12.2","39.6","999.0","15.3","---","7.8","7.3","06260"
"01/28/2021","7.0","1.8","5.5","5.1","96.3","SW","9.9","32.4","1009.3","1.3","---","7.3","4.1","06260"
"01/27/2021","7.0","1.6","4.0","1.2","82.2","SW","13.8","39.6","1015.4","0.4","7.6","7.2","29.4","06260"
"01/26/2021","6.0","-2.7","3.2","0.6","82.3","W","12.2","57.6","1007.8","3.7","4.9","4.8","23.9","06260"
"01/25/2021","5.3","-1.2","1.8","-0.7","84.8","S","7.7","25.2","999.0","0.1","7.0","7.3","24.4","06260"
"01/24/2021","5.2","1.4","3.2","1.4","88.4","SW","8.1","36.0","994.3","0.4","7.8","7.2","21.8","06260"
"01/23/2021","6.6","0.9","3.6","1.7","87.7","SSW","13.2","36.0","993.8","0.0","7.0","6.8","19.8","06260"
"01/22/2021","8.3","3.3","5.8","2.9","83.0","SW","21.0","64.8","987.4","9.4","6.0","6.0","25.2","06260"
"01/21/2021","11.4","5.1","9.4","4.0","69.3","S","26.1","79.3","990.7","3.6","7.9","7.6","39.9","06260"
"01/20/2021","10.5","5.4","8.2","6.2","87.1","SW","26.0","61.2","1002.4","10.1","8.0","7.6","23.2","06260"
"01/19/2021","6.6","3.9","5.3","3.7","89.5","SW","17.7","46.8","1016.6","5.8","7.9","7.3","15.2","06260"
"01/18/2021","7.9","0.5","4.0","3.0","92.9","W","8.7","36.0","1020.6","1.2","6.8","5.7","10.8","06260"
"01/17/2021","2.0","-0.9","0.5","-1.5","87.4","S","13.1","46.8","1018.8","4.0","8.0","7.8","11.9","06260"
"01/16/2021","2.4","0.5","1.4","-1.6","80.0","SSW","5.1","18.0","1029.2","0.0","8.0","8.0","24.2","06260"
"01/15/2021","2.5","-0.9","0.9","-2.3","79.5","ENE","12.9","32.4","1021.9","0.0","8.0","8.0","35.8","06260"
"01/14/2021","6.2","0.1","3.9","0.5","79.0","WNW","10.7","36.0","1016.0","0.2","7.5","7.2","28.2","06260"
"01/13/2021","8.1","1.0","4.3","1.5","83.1","WNW","11.1","46.8","1012.5","2.2","4.3","4.3","26.8","06260"
"01/12/2021","8.2","3.8","5.9","4.5","90.0","SW","20.0","46.8","1011.2","15.7","8.0","7.7","14.9","06260"
"01/11/2021","5.2","-3.3","2.9","1.4","88.2","SW","12.0","32.4","1022.3","0.0","7.9","7.8","17.0","06260"
"01/10/2021","6.5","-4.4","-0.6","-1.4","93.8","W","4.7","28.8","1024.4","0.5","3.5","4.9","10.5","06260"
"01/09/2021","4.4","-4.2","-0.2","-1.0","95.3","NNW","4.8","18.0","1018.9","0.0","4.1","5.1","15.4","06260"
"01/08/2021","4.1","1.3","2.8","2.0","94.8","WNW","6.9","28.8","1012.1","8.1","7.9","6.8","15.5","06260"
"01/07/2021","3.2","1.2","2.1","0.3","88.0","NNW","7.4","25.2","1015.6","0.2","8.0","7.5","26.1","06260"
"01/06/2021","3.6","2.0","3.0","1.4","89.6","NE","14.4","32.4","1018.0","0.2","8.0","7.8","16.5","06260"
"01/05/2021","3.6","2.1","2.7","0.5","86.0","NE","18.5","39.6","1017.9","0.1","8.0","7.7","36.7","06260"
"01/04/2021","4.0","2.9","3.3","1.1","85.8","NE","15.2","36.0","1017.1","1.1","8.0","7.5","19.4","06260"
"01/03/2021","4.1","2.9","3.5","3.0","97.0","ESE","6.8","18.0","1014.3","0.3","8.0","8.0","2.6","06260"
"01/02/2021","5.7","1.9","4.1","2.9","91.6","SW","8.0","21.6","1009.8","0.0","7.9","7.8","15.1","06260"
"01/01/2021","4.0","-3.5","1.2","0.6","96.2","SSW","4.2","14.4","1004.2","0.0","6.3","6.5","3.6","06260"
"01/01/2021","4.0","-3.5","1.2","0.6","96.2","SSW","4.2","14.4","1004.2","0.0","6.3","6.5","3.6","06260"
"12/31/2020","6.8","2.2","4.1","2.7","90.3","SW","10.4","28.8","1001.2","3.8","7.6","6.7","21.4","06260"
"12/30/2020","5.8","2.4","3.7","2.6","92.4","SW","10.8","28.8","991.5","2.6","7.0","6.5","14.1","06260"
"12/29/2020","5.4","2.7","3.7","2.4","91.4","ESE","7.5","28.8","978.6","6.8","7.9","7.3","19.0","06260"
"12/28/2020","5.9","1.3","4.5","3.3","92.3","S","21.3","75.6","976.8","8.6","7.4","7.1","15.8","06260"
"12/27/2020","5.8","3.5","4.9","3.4","89.5","SSW","27.8","72.0","1008.5","5.4","8.0","7.8","16.4","06260"
"12/26/2020","6.6","-1.1","3.2","1.2","86.7","W","8.1","32.4","1024.7","0.0","5.3","5.4","29.6","06260"
"12/25/2020","7.2","1.5","4.5","2.3","85.9","NNW","10.7","39.6","1016.9","1.1","5.6","5.7","33.8","06260"
"12/24/2020","12.3","3.6","10.2","8.9","92.4","SSW","14.7","46.8","1006.0","16.2","7.9","6.8","21.9","06260"
"12/23/2020","12.9","8.6","10.0","9.0","94.5","SW","9.3","50.4","1012.5","4.7","---","7.4","11.8","06260"
"12/22/2020","13.0","4.8","9.5","8.9","94.6","SSW","21.0","57.6","1008.8","25.5","8.0","7.4","11.4","06260"
"12/21/2020","9.9","4.3","7.8","5.8","87.4","SSW","14.6","36.0","1016.9","0.0","6.6","6.8","19.2","06260"
"12/20/2020","11.5","5.7","8.9","7.1","87.8","S","16.7","36.0","1012.4","0.3","7.5","7.3","28.2","06260"
"12/19/2020","11.0","5.1","7.7","5.5","86.4","SSE","17.4","39.6","1015.9","0.0","6.6","7.2","26.8","06260"
"12/18/2020","10.3","5.6","8.3","6.6","89.3","SSW","15.5","36.0","1018.6","0.3","7.1","7.0","19.5","06260"
"12/17/2020","9.5","4.9","8.1","6.9","91.7","SSE","12.9","28.8","1013.4","3.9","7.9","7.7","15.8","06260"
"12/16/2020","10.4","5.0","7.8","7.1","95.9","S","9.6","25.2","1011.7","0.3","6.8","---","7.3","06260"
"12/15/2020","11.6","8.2","9.9","8.5","90.6","S","15.2","36.0","1005.5","1.3","7.9","7.5","28.1","06260"
"12/14/2020","8.2","5.7","7.2","5.4","88.2","S","15.5","36.0","1006.8","3.3","8.0","7.7","21.1","06260"
"12/13/2020","8.9","4.9","6.9","6.8","98.7","SSW","5.7","21.6","1000.8","1.6","---","7.9","1.9","06260"
"12/12/2020","4.9","0.8","3.6","2.8","93.5","SE","15.0","39.6","991.4","1.2","---","7.8","8.0","06260"
"12/11/2020","2.5","-0.4","0.4","-0.9","90.7","SE","12.0","32.4","1003.3","0.0","7.0","7.6","8.4","06260"
"12/10/2020","2.9","-1.5","0.9","0.6","97.5","SSE","11.9","28.8","1008.4","0.0","---","---","3.2","06260"
"12/09/2020","4.8","-1.4","1.7","1.2","96.1","ESE","4.2","14.4","1006.1","0.0","7.8","7.7","4.4","06260"
"12/08/2020","5.5","-1.0","3.3","2.4","95.2","S","10.5","32.4","999.4","4.7","7.4","7.3","4.5","06260"
"12/07/2020","5.4","-0.7","3.0","2.3","93.6","NW","6.6","21.6","999.5","3.5","7.8","7.5","6.8","06260"
"12/06/2020","5.6","-2.6","1.4","-0.3","88.3","SE","8.0","32.4","999.5","0.0","5.5","6.0","24.7","06260"
"12/05/2020","8.0","-3.0","3.6","0.2","80.8","SSE","15.6","50.4","987.3","0.1","4.1","5.4","37.4","06260"
"12/04/2020","6.2","4.4","5.3","4.0","91.0","SSE","21.3","54.0","988.5","4.5","8.0","7.2","16.0","06260"
"12/03/2020","6.0","5.4","5.7","4.6","92.6","S","8.4","25.2","1011.7","0.1","8.0","7.2","7.1","06260"
"12/02/2020","9.8","5.6","7.7","5.5","86.3","N","13.1","43.2","1018.8","1.9","8.0","7.5","17.0","06260"
"12/01/2020","8.4","-0.6","4.7","4.4","95.8","SW","14.0","39.6","1016.9","14.3","8.0","7.3","4.7","06260"
"12/01/2020","8.4","-0.6","4.7","4.4","95.8","SW","14.0","39.6","1016.9","14.3","8.0","7.3","4.7","06260"
"11/30/2020","3.4","-4.2","-0.5","-1.7","92.4","ESE","6.5","21.6","1027.1","0.0","3.0","7.3","5.3","06260"
"11/29/2020","5.6","3.2","4.0","3.4","95.9","ENE","12.2","28.8","1023.1","0.0","---","---","3.9","06260"
"11/28/2020","7.5","3.5","5.8","5.1","95.9","E","8.7","18.0","1019.5","0.0","7.4","7.7","4.1","06260"
"11/27/2020","9.8","6.6","8.3","7.8","96.8","NE","5.4","21.6","1020.5","7.9","8.0","7.5","7.1","06260"
"11/26/2020","9.2","3.8","7.6","5.6","86.4","S","10.5","28.8","1017.0","0.1","7.8","7.8","11.5","06260"
"11/25/2020","10.2","3.9","7.1","5.3","89.1","SSE","12.2","25.2","1018.7","0.0","8.0","8.0","14.8","06260"
"11/24/2020","10.6","1.5","7.1","4.2","82.1","SSW","10.5","25.2","1026.6","0.0","5.0","6.6","18.8","06260"
"11/23/2020","11.6","1.7","7.5","4.9","84.5","WSW","8.7","28.8","1025.4","0.7","5.1","5.7","27.1","06260"
"11/22/2020","10.2","6.7","9.4","8.0","90.3","SW","18.3","39.6","1025.3","2.6","8.0","7.8","11.7","06260"
"11/21/2020","8.5","4.4","6.2","2.1","75.3","SSW","12.9","36.0","1032.3","0.1","6.5","6.5","33.9","06260"
"11/20/2020","11.4","3.7","7.2","4.5","84.1","WNW","11.1","46.8","1026.7","7.0","6.4","5.8","22.8","06260"
"11/19/2020","14.9","9.1","12.5","7.7","73.0","SSW","19.8","54.0","1016.8","0.3","4.9","6.1","29.4","06260"
"11/18/2020","12.9","10.9","12.1","9.7","85.5","SSW","17.7","43.2","1022.9","0.1","7.8","7.5","22.9","06260"
"11/17/2020","12.3","9.0","10.5","8.8","88.7","SW","17.9","46.8","1015.7","2.4","8.0","7.3","14.0","06260"
"11/16/2020","15.6","8.9","11.9","8.2","78.8","SSW","22.8","75.6","1001.7","7.8","7.0","7.0","29.0","06260"
"11/15/2020","14.7","9.7","13.0","10.2","82.3","S","16.5","43.2","1010.7","1.5","7.1","6.8","30.4","06260"
"11/14/2020","12.9","5.0","10.4","9.5","92.9","S","11.4","36.0","1014.8","0.3","7.9","7.3","13.9","06260"
"11/13/2020","13.2","4.9","9.1","7.0","87.7","SSW","12.6","39.6","1016.5","9.5","4.9","5.8","19.4","06260"
"11/12/2020","13.0","10.1","11.1","9.8","91.8","SSE","12.9","36.0","1019.3","3.0","---","7.8","8.7","06260"
"11/11/2020","16.4","10.1","12.8","11.7","93.0","S","5.6","18.0","1025.3","0.0","7.5","7.7","5.2","06260"
"11/10/2020","16.9","8.5","12.0","10.6","91.5","SE","5.9","18.0","1023.0","0.0","7.1","7.4","11.6","06260"
"11/09/2020","13.2","2.9","10.0","8.7","90.3","SE","7.1","18.0","1021.8","0.0","7.9","7.9","13.5","06260"
"11/08/2020","12.6","1.8","6.3","4.7","90.2","ESE","5.9","18.0","1022.4","0.0","1.6","4.8","9.5","06260"
"11/07/2020","12.4","3.5","7.8","4.6","81.3","ESE","10.5","25.2","1029.0","0.0","3.3","7.9","15.9","06260"
"11/06/2020","12.8","1.5","7.6","6.0","89.6","SSW","4.5","18.0","1037.3","0.0","7.2","7.2","15.3","06260"
"11/05/2020","12.8","0.6","5.6","3.2","86.8","SW","5.9","21.6","1034.9","0.0","2.0","4.9","13.6","06260"
"11/04/2020","12.9","4.7","8.5","5.5","82.4","SSW","14.7","57.6","1022.1","0.6","2.9","5.0","25.5","06260"
"11/03/2020","19.3","7.8","13.9","10.1","79.6","SW","19.8","68.4","1011.2","1.9","4.9","5.4","21.7","06260"
"11/02/2020","18.5","10.6","15.8","14.0","87.8","SSW","23.1","54.0","1005.6","4.1","7.8","7.0","23.7","06260"
"11/01/2020","15.5","10.6","12.9","10.0","82.8","S","16.4","43.2","1014.1","2.8","7.7","7.5","21.8","06260"
"10/31/2020","15.7","13.0","14.2","13.0","92.6","SW","17.6","46.8","1019.3","2.8","8.0","7.5","10.0","06260"
"11/01/2020","15.5","10.6","12.9","10.0","82.8","S","16.4","43.2","1014.1","2.8","7.7","7.5","21.8","06260"
"10/31/2020","15.7","13.0","14.2","13.0","92.6","SW","17.6","46.8","1019.3","2.8","8.0","7.5","10.0","06260"
"10/30/2020","14.1","8.2","11.9","10.2","88.3","SW","17.4","46.8","1014.1","7.6","7.6","6.5","12.3","06260"
"10/29/2020","13.0","7.8","9.6","7.7","88.4","SW","15.8","64.8","1006.0","10.5","6.2","5.8","22.4","06260"
"10/28/2020","11.8","7.7","10.4","8.3","86.5","SSW","18.9","50.4","1001.8","3.4","7.2","6.9","22.3","06260"
"10/27/2020","12.7","7.7","10.3","7.0","80.4","SSW","16.8","43.2","1000.5","0.1","5.7","5.3","32.4","06260"
"10/26/2020","13.0","8.7","11.0","9.0","88.0","S","14.0","36.0","1000.0","0.3","7.5","7.1","41.8","06260"
"10/25/2020","16.1","11.2","14.3","11.2","81.8","S","21.8","57.6","1005.1","3.8","8.0","7.1","37.2","06260"
"10/24/2020","15.9","7.6","12.8","10.9","87.8","SSW","12.0","36.0","1009.9","0.1","7.0","6.5","16.4","06260"
"10/23/2020","16.1","6.2","12.5","9.9","85.3","SSW","12.2","36.0","1010.7","0.5","3.5","5.9","25.1","06260"
"10/22/2020","20.3","12.5","15.6","12.1","80.3","SSW","21.9","72.0","1002.6","6.7","6.5","6.2","36.5","06260"
